MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"C180249","IAFF Local 781 Legislative PAC","July Quarterly Report","2019","Full Disclosure","8896.5000","3388.0000","0.0000","0.0000","3388.0000","0.0000","12284.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2000.0000","0.0000","0.0000","0.0000","0.0000","2000.0000","0.0000","0.0000","0.0000","0.0000","26218.9700","3388.0000","0.0000","0.0000","0.0000","29606.9700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C151211","Laborers' Local 840 Voluntary Political Fund","July Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","300.0000","0.0000","0.0000","0.0000","0.0000","300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041134","Spire Political Action Committee","July Quarterly Report","2019","Full Disclosure","8299.7400","3912.1600","0.0000","0.0000","3912.1600","0.0000","12211.9000","2348.8700","0.0000","0.0000","0.0000","0.0000","2348.8700","4300.0000","2250.0000","0.0000","0.0000","2250.0000","6550.0000","0.0000","0.0000","0.0000","0.0000","29693.9700","3912.1600","2250.0000","0.0000","2250.0000","31356.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C190883","The Committee to Elect James Shackelford","July Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","64.9900","64.9900","64.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171340","Shamrock PAC","July Quarterly Report","2019","Full Disclosure","141100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","141100.0000","10193.8800","500.0000","0.0000","0.0000","500.0000","10693.8800","120800.0000","4000.0000","0.0000","0.0000","4000.0000","124800.0000","0.0000","0.0000","0.0000","0.0000","9906.1200","0.0000","4500.0000","0.0000","4500.0000","5406.1200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141550","BATES COUNTY DEMOCRATIC CENTRAL COMMITTEE","July Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","336.7200","0.0000","0.0000","0.0000","0.0000","336.7200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C161069","Committee To Elect Vic Melenbrink","AMENDED April Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","193.8000","0.0000","0.0000","193.8000","193.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7903.1100","0.0000","193.8000","0.0000","193.8000","7709.3100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C161069","Committee To Elect Vic Melenbrink","July Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","193.8000","90.0000","0.0000","0.0000","90.0000","283.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7709.3100","0.0000","90.0000","0.0000","90.0000","7619.3100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C190875","True North PAC","July Quarterly Report","2019","Full Disclosure","0.0000","50.0000","0.0000","0.0000","50.0000","0.0000","50.0000","0.0000","18.7200","0.0000","0.0000","18.7200","18.7200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50.0000","18.7200","0.0000","18.7200","31.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000497","7th District Congressional Republican Committee","July Quarterly Report","2019","Full Disclosure","0.0500","0.0000","0.0000","0.0200","0.0200","0.0000","0.0700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","74.8100","0.0200","0.0000","0.0000","0.0000","74.8300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000953","MO Republican Party","July Quarterly Report","2019","Full Disclosure","89093.7800","19960.8800","0.0000","0.0000","19960.8800","0.0000","109054.6600","56540.0000","39590.0000","0.0000","0.0000","39590.0000","96130.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","52798.9700","19960.8800","39590.0000","0.0000","39590.0000","33169.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141587","Citizens For Ken McClure","July Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9895.9400","0.0000","0.0000","0.0000","0.0000","9895.9400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000640","MO Osteopathic PAC","July Quarterly Report","2019","Full Disclosure","10194.8700","6135.0000","0.0000","920.3200","7055.3200","0.0000","17250.1900","255.9000","844.4100","0.0000","0.0000","844.4100","1100.3100","0.0000","2000.0000","0.0000","0.0000","2000.0000","2000.0000","0.0000","0.0000","0.0000","0.0000","51826.7000","7055.3200","2844.4100","0.0000","2844.4100","56037.6100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C051000","MPGA PROPANE PAC","July Quarterly Report","2019","Full Disclosure","22812.2600","50.0000","0.0000","0.9400","50.9400","0.0000","22863.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","30250.0000","0.0000","0.0000","0.0000","0.0000","30250.0000","0.0000","0.0000","0.0000","0.0000","6617.7800","50.9400","0.0000","0.0000","0.0000","6668.7200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180606","HNTB Missouri PAC - Federal Committee","July Quarterly Report","2019","Full Disclosure","8000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7250.0000","250.0000","0.0000","0.0000","250.0000","7500.0000","0.0000","0.0000","0.0000","0.0000","1650.0000","0.0000","250.0000","0.0000","250.0000","1400.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000593","PIPEFITTERS ASSOC LOCAL UNION # 533","July Quarterly Report","2019","Full Disclosure","297422.0200","17430.5600","0.0000","53.9100","17484.4700","0.0000","314906.4900","76219.9800","0.0000","0.0000","0.0000","0.0000","76219.9800","816622.3800","0.0000","0.0000","0.0000","0.0000","816622.3800","0.0000","0.0000","20.5800","20.5800","225983.6400","17484.4700","20.5800","0.0000","20.5800","243447.5300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A180216","Friends of Karen Sikes","July Quarterly Report","2019","Full Disclosure","3350.2700","0.0000","0.0000","0.0000","0.0000","0.0000","3350.2700","2313.9600","0.0000","0.0000","0.0000","0.0000","2313.9600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","36.3100","0.0000","0.0000","0.0000","0.0000","36.3100","1350.2700","0.0000","0.0000","0.0000","0.0000","0.0000","1350.2700"
"C101122","DEMOCRATS FOR TERM LIMITS","July Quarterly Report And Termination","2019","Full Disclosure","3590.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3590.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1566.5100","220.0000","0.0000","0.0000","220.0000","1786.5100","0.0000","0.0000","8.6200","8.6200","228.6200","0.0000","228.6200","0.0000","228.6200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141571","COMMITTEE IN SUPPORT OF PUBLIC EDUCATION","July Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","540.0000","0.0000","0.0000","540.0000","540.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","73450.6700","0.0000","540.0000","0.0000","540.0000","72910.6700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C031149","Butler County Women's Democrat Club","July Quarterly Report","2019","Full Disclosure","2045.6600","50.0000","0.0000","0.0000","50.0000","0.0000","2095.6600","332.7900","514.2800","0.0000","0.0000","514.2800","847.0700","100.0000","20.0000","0.0000","0.0000","20.0000","120.0000","0.0000","0.0000","0.0000","0.0000","4465.3100","50.0000","534.2800","0.0000","534.2800","3981.0300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171193","Mims For Alderman","July Quarterly Report","2019","Full Disclosure","12051.3000","0.0000","0.0000","0.0000","0.0000","0.0000","12051.3000","7327.2600","159.5400","0.0000","0.0000","159.5400","7486.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2982.6800","0.0000","159.5400","0.0000","159.5400","2823.1400","4675.4400","0.0000","0.0000","0.0000","0.0000","0.0000","4675.4400"
"C091298","Unite Here Tip Missouri State and Local Fund","July Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","32267.0100","0.0000","0.0000","0.0000","0.0000","32267.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000693","MAPAC","July Quarterly Report","2019","Full Disclosure","7600.0000","4550.0000","0.0000","0.0000","4550.0000","0.0000","12150.0000","56.0000","24.5000","0.0000","0.0000","24.5000","80.5000","0.0000","11200.0000","0.0000","0.0000","11200.0000","11200.0000","0.0000","0.0000","0.0000","0.0000","80930.3100","4550.0000","11224.5000","0.0000","11224.5000","74255.8100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141013","EASTERN MISSOURI SENATE PAC","July Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","975.0000","0.0000","0.0000","975.0000","975.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7107.6200","0.0000","975.0000","0.0000","975.0000","6132.6200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131079","Friends For Mike Elam","July Quarterly Report","2019","Full Disclosure","1.5000","0.0000","0.0000","1.2400","1.2400","0.0000","2.7400","350.0000","161.0000","0.0000","0.0000","161.0000","511.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7849.7000","1.2400","161.0000","0.0000","161.0000","7689.9400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141313","FREE AND FAIR ELECTION FUND","July Quarterly Report","2019","Full Disclosure","0.0000","1750.0000","0.0000","0.0000","1750.0000","0.0000","1750.0000","1200.9100","1170.0000","0.0000","0.0000","1170.0000","2370.9100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","292.5000","0.0000","292.5000","87.9600","1750.0000","1462.5000","0.0000","1462.5000","375.4600","292.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000966","Marion County Democratic Central Committee","July Quarterly Report","2019","Full Disclosure","0.0000","205.0000","0.0000","0.0000","205.0000","0.0000","205.0000","50.0000","0.0000","0.0000","0.0000","0.0000","50.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","250.6000","205.0000","0.0000","0.0000","0.0000","455.6000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180601","Committee To Elect Andrea Bough","July Quarterly Report","2019","Full Disclosure","193254.6400","18650.0000","0.0000","0.0000","18650.0000","0.0000","211904.6400","144427.8600","47128.4300","0.0000","15000.0000","62128.4300","206556.2900","400.0000","0.0000","0.0000","0.0000","0.0000","400.0000","0.0000","0.0000","250.0000","250.0000","45180.8700","18650.0000","47378.4300","0.0000","47378.4300","16452.4400","0.0000","0.0000","15000.0000","0.0000","0.0000","0.0000","15000.0000"
"C091269","FREEDOM PAC","July Quarterly Report","2019","Full Disclosure","0.0000","1250.0000","0.0000","0.0000","1250.0000","0.0000","1250.0000","1779.9100","1137.5000","0.0000","0.0000","1137.5000","2917.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","522.5100","1250.0000","1137.5000","0.0000","1137.5000","635.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180476","Jackson County Cares","July Quarterly Report","2019","Full Disclosure","10000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","10000.0000","14150.0000","400.0000","0.0000","0.0000","400.0000","14550.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","67988.0000","0.0000","400.0000","0.0000","400.0000","67588.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171144","Missouri Alliance For Freedom - Grace River PAC","July Quarterly Report","2019","Full Disclosure","0.0000","150000.0000","0.0000","0.0000","150000.0000","0.0000","150000.0000","2708.9100","2366.1000","0.0000","0.0000","2366.1000","5075.0100","0.0000","7700.0000","0.0000","0.0000","7700.0000","7700.0000","0.0000","0.0000","0.0000","0.0000","1904.6800","150000.0000","10066.1000","0.0000","10066.1000","141838.5800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180688","Freedom's Promise PAC","AMENDED April Quarterly Report","2019","Full Disclosure","1000.0000","30999.0000","0.0000","0.0000","30999.0000","0.0000","31999.0000","0.0000","1022.3000","0.0000","0.0000","1022.3000","1022.3000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","30999.0000","1022.3000","0.0000","1022.3000","30976.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C190794","STJ Business PAC","July Quarterly Report","2019","Full Disclosure","9550.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9550.0000","32.0000","0.0000","0.0000","0.0000","0.0000","32.0000","9500.0000","0.0000","0.0000","0.0000","0.0000","9500.0000","0.0000","0.0000","0.0000","0.0000","18.0000","0.0000","0.0000","0.0000","0.0000","18.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171080","Liberty Alliance","July Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","39.5000","39.5000","0.0000","39.5000","4061.7600","2607.6000","0.0000","0.0000","2607.6000","6669.3600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7606.2300","39.5000","2607.6000","0.0000","2607.6000","5038.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171375","Keep Government Accountable","July Quarterly Report","2019","Full Disclosure","0.0000","9000.0000","0.0000","0.0000","9000.0000","0.0000","9000.0000","575.0000","705.2500","0.0000","0.0000","705.2500","1280.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","12643.0000","9000.0000","705.2500","0.0000","705.2500","20937.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180455","Missouri Senate Conservatives Fund","July Quarterly Report","2019","Full Disclosure","473.1500","0.0000","0.0000","0.0000","0.0000","0.0000","473.1500","2275.4100","1510.0000","0.0000","0.0000","1510.0000","3785.4100","0.0000","3000.0000","0.0000","0.0000","3000.0000","3000.0000","0.0000","0.0000","0.0000","0.0000","27734.8600","0.0000","4510.0000","0.0000","4510.0000","23224.8600","92630.0000","0.0000","0.0000","0.0000","0.0000","0.0000","92630.0000"
"C101501","MISSOURI CORN GROWERS ASSOCIATION STATE POLITICAL ACTION COMMITTEE","July Quarterly Report","2019","Full Disclosure","9795.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9795.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","750.0000","0.0000","0.0000","750.0000","750.0000","0.0000","0.0000","0.0000","0.0000","38283.4300","0.0000","750.0000","0.0000","750.0000","37533.4300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171211","Prosperous Missouri PAC","July Quarterly Report","2019","Full Disclosure","2011.6000","0.0000","0.0000","0.0000","0.0000","0.0000","2011.6000","2865.9100","1719.0000","0.0000","0.0000","1719.0000","4584.9100","0.0000","2500.0000","0.0000","0.0000","2500.0000","2500.0000","0.0000","0.0000","0.0000","0.0000","5964.9800","0.0000","4219.0000","0.0000","4219.0000","1745.9800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010247","REPUBLICAN SIXTH CONGRESSIONAL DISTRICT COMMITTEE","July Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","30.0000","30.0000","0.0000","0.0000","30.0000","60.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1866.7100","0.0000","30.0000","0.0000","30.0000","1836.7100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180611","Lathrop Gage Consulting Political Action Committee","July Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1750.0000","12050.0000","0.0000","0.0000","12050.0000","13800.0000","0.0000","0.0000","0.0000","0.0000","30925.5000","0.0000","12050.0000","0.0000","12050.0000","18875.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000684","MO BEER WHOLESALERS ASSOCIATION WHOLESALERS IN GOVERNMENT-PAC","July Quarterly Report","2019","Full Disclosure","127696.4500","0.0000","0.0000","0.0000","0.0000","0.0000","127696.4500","62967.7600","0.0000","0.0000","0.0000","0.0000","62967.7600","53450.0000","0.0000","0.0000","0.0000","0.0000","53450.0000","0.0000","0.0000","0.0000","0.0000","50802.2700","0.0000","0.0000","0.0000","0.0000","50802.2700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A180630","Citizens For Fran Griffin","July Quarterly Report","2019","Full Disclosure","5326.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5326.0000","3994.5300","0.0000","0.0000","0.0000","0.0000","3994.5300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","731.4700","0.0000","0.0000","0.0000","0.0000","731.4700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
