MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"C000100","EQUAL RIGHTS AMENDMENT MISSOURI POLITICAL ACTION COMMITTEE","July Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","367.1400","0.0000","0.0000","0.0000","0.0000","367.1400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000636","THE POULTRY FEDERATION-PAC","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000718","LABORERS UNION LOCAL #42 VOLUNTARY POLITICAL FUND","July Quarterly Report","2011","Full Disclosure","206.0000","97.0000","0.0000","0.0000","97.0000","0.0000","303.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2650.0000","1310.0000","0.0000","0.0000","1310.0000","3960.0000","0.0000","0.0000","0.0000","0.0000","7304.7900","97.0000","1310.0000","0.0000","1310.0000","6091.7900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000360","PROMO PAC","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000311","CITIZENS COMMITTEE FOR NORTH KANSAS CITY SCHOOLS","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000935","RALLS COUNTY DEMOCRATIC CENTRAL COMMITTEE","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000671","MO EYE-PAC","July Quarterly Report","2011","Full Disclosure","23700.0000","250.0000","0.0000","0.0000","250.0000","0.0000","23950.0000","4250.0000","0.0000","0.0000","0.0000","0.0000","4250.0000","25600.0000","500.0000","0.0000","0.0000","500.0000","26100.0000","0.0000","0.0000","0.0000","0.0000","1452.9300","250.0000","500.0000","0.0000","500.0000","1202.9300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001024","CARROLL COUNTY REPUBLICAN POLITICAL ACTION COMMITTEE","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041342","HAROLD BENGSCH FOR COUNTY COMMISSIONER","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000458","MO FEDERATION OF TEACHERS COMMITTEE ON POLITICAL EDUCATION","July Quarterly Report","2011","Full Disclosure","8812.0300","4188.4500","0.0000","0.0000","4188.4500","0.0000","13000.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","300.0000","750.0000","0.0000","0.0000","750.0000","1050.0000","0.0000","0.0000","0.0000","0.0000","8512.0300","4188.4500","750.0000","0.0000","750.0000","11950.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081432","CONSTITUTION PARTY OF MISSOURI","AMENDED July Quarterly Report","2011","Full Disclosure","1825.0000","1728.7500","0.0000","0.0000","2182.2200","453.4700","4007.2200","460.8400","3247.5700","0.0000","0.0000","3247.5700","3708.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2154.7700","1728.7500","3177.5700","70.0000","3247.5700","635.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091041","GREEN PARTY ST LOUIS CITY CENTRAL COMMITTEE","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000033","SPRINGFIELD BUILDING & CONSTRUCTION TRADES-PAC","July Quarterly Report","2011","Full Disclosure","984.0000","0.0000","0.0000","0.0000","0.0000","0.0000","984.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1263.0600","0.0000","0.0000","0.0000","0.0000","1263.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101554","SURGERY BY SURGEONS PAC","July Quarterly Report","2011","Full Disclosure","6000.0000","3200.0000","0.0000","0.0000","3200.0000","0.0000","9200.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4300.0000","0.0000","0.0000","0.0000","0.0000","4300.0000","0.0000","0.0000","0.0000","0.0000","1596.6000","3200.0000","0.0000","0.0000","0.0000","4796.6000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000615","MONROE COUNTY DEMOCRATIC CLUB","July Quarterly Report","2011","Full Disclosure","349.0000","112.0000","0.0000","0.0000","112.0000","0.0000","461.0000","413.0000","25.0000","0.0000","0.0000","25.0000","438.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","225.3800","112.0000","25.0000","0.0000","25.0000","312.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000964","MCDONALD COUNTY DEMOCRATIC CENTRAL COMMITTEE","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101043","COMMITTEE TO ELECT KENT HAMPTON","July Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100.0000","0.0000","0.0000","100.0000","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","720.0200","0.0000","100.0000","0.0000","100.0000","620.0200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000392","LABORERS LOCAL NO 1104 VOLUNTARY PAC","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081013","CITIZENS FOR TRCC","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091286","WILD HORSE TOWNSHIP REPUBLICANS","July Quarterly Report","2011","Full Disclosure","1653.0000","95.0000","0.0000","0.0000","95.0000","0.0000","1748.0000","800.5100","0.0000","0.0000","0.0000","0.0000","800.5100","50.0000","0.0000","0.0000","0.0000","0.0000","50.0000","0.0000","0.0000","0.0000","0.0000","802.4900","95.0000","0.0000","0.0000","0.0000","897.4900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000962","MISSISSIPPI COUNTY DEMOCRATIC CENTRAL COMMITTEE","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C021016","CASS COUNTY DEMOCRATIC CENTRAL COMMITTEE","July Quarterly Report","2011","Full Disclosure","455.0000","2305.0000","0.0000","0.0000","2305.0000","0.0000","2760.0000","4414.5700","1140.6100","0.0000","0.0000","1140.6100","5555.1800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4003.2300","2305.0000","1140.6100","0.0000","1140.6100","5167.6200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091298","UNITE HERE TIP MISSOURI STATE AND LOCAL FUND","July Quarterly Report","2011","Full Disclosure","15000.0000","0.0000","0.0000","5000.0000","5000.0000","0.0000","20000.0000","10.0000","50.0000","0.0000","0.0000","50.0000","60.0000","2000.0000","0.0000","0.0000","0.0000","0.0000","2000.0000","0.0000","0.0000","0.0000","0.0000","15418.0100","5000.0000","50.0000","0.0000","50.0000","20368.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000672","MO EAGLE FORUM-PAC","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101007","CITIZENS FOR RANDY ASBURY","July Quarterly Report","2011","Full Disclosure","1070.5000","4910.0000","0.0000","0.0000","4910.0000","0.0000","5980.5000","2509.2100","1023.7800","0.0000","0.0000","1023.7800","3532.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2022.3400","4910.0000","1023.7800","0.0000","1023.7800","5908.5600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010375","MGE EMPLOYEE PAC","July Quarterly Report","2011","Full Disclosure","3297.0000","3234.5000","0.0000","0.0000","3234.5000","0.0000","6531.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1600.0000","0.0000","0.0000","1600.0000","1600.0000","0.0000","0.0000","0.0000","0.0000","32080.8500","3234.5000","1600.0000","0.0000","1600.0000","33715.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081388","BUILD A FUTURE","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111109","COMMITTEE TO ELECT BEN BURKEMPER CIRCUIT JUDGE","July Quarterly Report","2011","Full Disclosure","0.0000","0.0000","1000.0000","0.0000","1000.0000","0.0000","1000.0000","0.0000","6.4800","0.0000","0.0000","6.4800","6.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","6.4800","0.0000","6.4800","993.5200","0.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","1000.0000"
"C041135","CITIZENS FOR BOB NANCE","July Quarterly Report","2011","Full Disclosure","750.0000","325.0000","0.0000","0.0000","325.0000","0.0000","1075.0000","542.7100","610.0000","0.0000","0.0000","610.0000","1152.7100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","11266.7100","325.0000","610.0000","0.0000","610.0000","10981.7100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C061639","PT-PAC OF MISSOURI","July Quarterly Report","2011","Full Disclosure","9057.5000","8297.5000","0.0000","0.0000","8297.5000","0.0000","17355.0000","140.9200","201.4200","0.0000","0.0000","201.4200","342.3400","2750.0000","1500.0000","0.0000","0.0000","1500.0000","4250.0000","2500.0000","0.0000","0.0000","2500.0000","8311.2400","8297.5000","4119.4700","81.9500","6701.4200","9907.3200","10000.0000","0.0000","0.0000","0.0000","2500.0000","0.0000","7500.0000"
"C051148","ST FRANCOIS COUNTY DEMOCRAT CLUB","July Quarterly Report","2011","Full Disclosure","421.0000","0.0000","0.0000","284.0000","284.0000","0.0000","705.0000","519.8200","167.6000","0.0000","0.0000","167.6000","687.4200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","395.5900","284.0000","167.6000","0.0000","167.6000","511.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081426","REPUBLICAN WOMEN OF NEWTON COUNTY","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C031028","0022ND WARD DEMOCRATIC LEAGUE","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001047","0006TH CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041426","ROGER A. GOODEN POLITICAL ACTION COMMITTEE ","July Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","47.9900","0.0000","0.0000","0.0000","0.0000","47.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C011012","KANSAS CITY PRIDE DEMOCRATIC CLUB","July Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","139.4800","0.0000","0.0000","0.0000","0.0000","139.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111053","COMMITTEE TO ELECT TERRY ROESCH","July Quarterly Report","2011","Full Disclosure","140.0000","0.0000","0.0000","0.0000","0.0000","0.0000","140.0000","17.9800","0.0000","0.0000","0.0000","0.0000","17.9800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","122.0200","0.0000","0.0000","0.0000","0.0000","122.0200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C020020","0094TH REPUBLICAN LEGISLATIVE DISTRICT COMMITTEE","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010459","REPUBLICAN 15TH SENATORIAL DISTRICT COMMITTEE","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000378","LABORERS UNION LOCAL NO 955 VOLUNTARY POLITICAL FUND","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001211","THE GOODE FUND","July Quarterly Report","2011","Full Disclosure","12206.6200","0.0000","0.0000","0.0000","0.0000","0.0000","12206.6200","355.0000","0.0000","0.0000","0.0000","0.0000","355.0000","2300.0000","0.0000","0.0000","0.0000","0.0000","2300.0000","0.0000","0.0000","1849.9400","1849.9400","44861.0200","0.0000","0.0000","0.0000","1849.9400","43011.0800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C061196","GROUNDS FOR COUNTY LEGISLATURE","July Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000766","GREAT SOUTHERN EMPLOYEES GOOD GOVERNMENT COMMITTEE","July Quarterly Report","2011","Full Disclosure","750.0000","750.0000","0.0000","0.0000","750.0000","0.0000","1500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2500.0000","0.0000","0.0000","2500.0000","2500.0000","0.0000","0.0000","0.0000","0.0000","3336.1100","750.0000","2500.0000","0.0000","2500.0000","1586.1100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101044","EFM PAC","July Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2500.0000","0.0000","0.0000","2500.0000","2500.0000","0.0000","0.0000","0.0000","0.0000","3536.8000","0.0000","2500.0000","0.0000","2500.0000","1036.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
